coin_id,timestamp,price,market_cap,total_volume
cardano,2026-06-22 18:00:00+00:00,0.1594304431097966,5932808748.762437,343194785.8934416
cardano,2026-06-22 19:00:00+00:00,0.1583799666094213,5893717869.69172,343129429.0967767
cardano,2026-06-22 20:00:00+00:00,0.1588564022998102,5911447242.93454,351040903.23549336
cardano,2026-06-22 21:00:00+00:00,0.1589175762177446,5913723678.654332,369096453.5250352
cardano,2026-06-22 22:00:00+00:00,0.1591588459676494,5922701934.344565,348984950.2352804
cardano,2026-06-22 23:00:00+00:00,0.1578649391656626,5874552400.007363,340617582.4972449
cardano,2026-06-23 00:00:00+00:00,0.158340445547905,5892247191.351055,327116127.16518825
cardano,2026-06-23 01:00:00+00:00,0.1589702107663696,5915682342.912415,320119363.07023746
cardano,2026-06-23 02:00:00+00:00,0.158778055431555,5908531758.436374,311450363.7264181
cardano,2026-06-23 03:00:00+00:00,0.1591219155802203,5921327661.518364,310706003.2590211
cardano,2026-06-23 04:00:00+00:00,0.1597040262603177,5942989467.559082,305931645.9994388
cardano,2026-06-23 05:00:00+00:00,0.1582883562834214,5890308818.490659,306393464.58150214
cardano,2026-06-23 06:00:00+00:00,0.1575109559635481,5861379792.583987,305518034.29622895
cardano,2026-06-23 07:00:00+00:00,0.1546362728299974,5754405585.450259,324579693.65365714
cardano,2026-06-23 08:00:00+00:00,0.1545474124707048,5751098867.443672,328570239.1644435
cardano,2026-06-23 09:00:00+00:00,0.152345137720605,5669146671.55363,352999217.6650691
cardano,2026-06-23 10:00:00+00:00,0.1524123545165093,5671647977.9981575,362473585.1432808
cardano,2026-06-23 11:00:00+00:00,0.1525754486996446,5677717123.750397,364946342.670704
cardano,2026-06-23 12:00:00+00:00,0.1535041432037735,5712276187.700493,361611891.0868407
cardano,2026-06-23 13:00:00+00:00,0.1502477929051094,5591099183.082596,363898936.28349066
cardano,2026-06-23 14:00:00+00:00,0.1514168603067299,5634603128.583458,387615807.7165188
cardano,2026-06-23 15:00:00+00:00,0.1509007338115625,5615396760.425224,390158838.5226658
cardano,2026-06-23 16:00:00+00:00,0.1508151773600454,5612212989.156871,373865433.7736754
cardano,2026-06-23 17:00:00+00:00,0.1508620535283511,5613957369.565077,401052539.5989297
cardano,2026-06-23 18:00:00+00:00,0.1501415894282986,5587147083.947186,404537189.5793476
cardano,2026-06-23 19:00:00+00:00,0.1499489135206229,5579977127.6425,411752089.415504
cardano,2026-06-23 20:00:00+00:00,0.1500215101432936,5582678631.004779,413880775.6182306
cardano,2026-06-23 21:00:00+00:00,0.1499269503302339,5579159821.953893,414376181.796316
cardano,2026-06-23 22:00:00+00:00,0.1512845533923605,5629679654.723751,420196180.39913887
cardano,2026-06-23 23:00:00+00:00,0.1515283205021108,5643205188.082635,416752030.05934167
cardano,2026-06-24 00:00:00+00:00,0.1512924727781942,5634421766.641724,417421679.5991022
cardano,2026-06-24 01:00:00+00:00,0.1527511381406646,5688745261.509831,421124389.62351584
cardano,2026-06-24 02:00:00+00:00,0.1528972304933229,5694186020.832768,420577595.68480784
cardano,2026-06-24 03:00:00+00:00,0.152457083481809,5677794102.208819,428851691.2490407
cardano,2026-06-24 04:00:00+00:00,0.1520214488321369,5661570232.591626,428838722.8937821
cardano,2026-06-24 05:00:00+00:00,0.1522768297333641,5671081107.007492,429430525.27254623
cardano,2026-06-24 06:00:00+00:00,0.1520561184548172,5662861395.813989,430501280.3544505
cardano,2026-06-24 07:00:00+00:00,0.1512927707103429,5634432862.206183,399285406.6716479
cardano,2026-06-24 08:00:00+00:00,0.1503817909751746,5600506230.2029705,398567815.5034873
cardano,2026-06-24 09:00:00+00:00,0.1510275841545577,5624556806.413719,375179045.962724
cardano,2026-06-24 10:00:00+00:00,0.1502321164189744,5594932062.751803,364694124.3717151
cardano,2026-06-24 11:00:00+00:00,0.1468752127290564,5469914532.985312,410838259.4100342
cardano,2026-06-24 12:00:00+00:00,0.1481137788622966,5516041110.549979,426516776.6188882
cardano,2026-06-24 13:00:00+00:00,0.1478727937396239,5507066362.529207,414377420.4392983
cardano,2026-06-24 14:00:00+00:00,0.1452330256932547,5408756339.127359,426196179.0435067
cardano,2026-06-24 15:00:00+00:00,0.1451831366677703,5406898376.163675,442549143.7257592
cardano,2026-06-24 16:00:00+00:00,0.1436148943455088,5348494025.215737,442012208.9675674
cardano,2026-06-24 17:00:00+00:00,0.1414209908654876,5266788853.142403,448741636.0800124
cardano,2026-06-24 18:00:00+00:00,0.139966661993974,5212626857.512091,476354412.5308625
cardano,2026-06-24 19:00:00+00:00,0.1414123577008601,5266467337.538891,487680897.8507999
cardano,2026-06-24 20:00:00+00:00,0.1409773599062189,5250267185.6241255,504561508.1415063
cardano,2026-06-24 21:00:00+00:00,0.1450420859774108,5401645378.01137,560186922.0887288
cardano,2026-06-24 22:00:00+00:00,0.1473149353487128,5486290646.442781,523429433.06369793
cardano,2026-06-24 23:00:00+00:00,0.1470254191948986,5475508509.771403,596043414.9387199
cardano,2026-06-25 00:00:00+00:00,0.1486175351692364,5534801961.296772,603598045.6664456
cardano,2026-06-25 01:00:00+00:00,0.1473446638429203,5487397792.56695,616379796.263714
cardano,2026-06-25 02:00:00+00:00,0.1476370899739729,5498288302.370125,615298174.0446519
cardano,2026-06-25 03:00:00+00:00,0.1476259191124933,5497872278.070189,615743598.0631962
cardano,2026-06-25 04:00:00+00:00,0.1473477382655863,5487512289.96177,615584481.9317719
cardano,2026-06-25 05:00:00+00:00,0.1488189721077498,5542303859.111802,616390768.3918768
cardano,2026-06-25 06:00:00+00:00,0.1497683754991518,5577661461.744696,634433319.3942304
cardano,2026-06-25 07:00:00+00:00,0.149642333153737,5572967403.1343565,633176718.6375821
cardano,2026-06-25 08:00:00+00:00,0.1496251291004766,5572326691.204778,633332238.3313582
cardano,2026-06-25 09:00:00+00:00,0.14904437740919,5550698384.717932,630261263.2784116
cardano,2026-06-25 10:00:00+00:00,0.1490302989078858,5550174074.335972,626585011.7723109
cardano,2026-06-25 11:00:00+00:00,0.1479969058906777,5511688537.000688,572033067.8181129
cardano,2026-06-25 12:00:00+00:00,0.1474804795989275,5492455831.726782,553666643.0694422
cardano,2026-06-25 13:00:00+00:00,0.1481120986440974,5515978536.002679,561383135.0358746
cardano,2026-06-25 14:00:00+00:00,0.138831394025582,5170347301.664941,532104533.8079944
cardano,2026-06-25 15:00:00+00:00,0.1427072555093348,5314691814.696741,560297253.3831798
cardano,2026-06-25 16:00:00+00:00,0.1430589764894371,5327790578.367412,557742031.2481208
cardano,2026-06-25 17:00:00+00:00,0.1426827813520908,5313780350.155487,537229195.0337807
cardano,2026-06-25 18:00:00+00:00,0.1443156854155183,5374592828.323534,517294601.96750015
cardano,2026-06-25 19:00:00+00:00,0.1419702462880314,5287244178.191945,501015699.2971974
cardano,2026-06-25 20:00:00+00:00,0.1408792922845557,5246614959.363589,476071042.0011331
cardano,2026-06-25 21:00:00+00:00,0.1412046925236059,5258733488.171451,419615619.1794861
cardano,2026-06-25 22:00:00+00:00,0.1437363841170237,5353018537.245174,443012046.4002636
cardano,2026-06-25 23:00:00+00:00,0.1432060556744379,5333268089.218881,430165384.3439272
